  2.9000000e+001  2.1133750e+002
  9.1670000e-001  1.5155000e+002
  2.0000000e+000  1.5155000e+002
  3.0000000e+001  1.5155000e+002
  2.5000000e+001  1.5155000e+002
  4.8000000e+001  2.6550000e+001
  6.3000000e+001  7.7958300e+001
  3.9000000e+001  0.0000000e+000
  5.3000000e+001  5.1479200e+001
  7.1000000e+001  4.9504200e+001
  4.7000000e+001  2.2752500e+002
  1.8000000e+001  2.2752500e+002
  2.4000000e+001  6.9300000e+001
  2.6000000e+001  7.8850000e+001
  8.0000000e+001  3.0000000e+001
  2.4000000e+001  2.4752080e+002
  5.0000000e+001  2.4752080e+002
  3.2000000e+001  7.6291700e+001
  3.6000000e+001  7.5241700e+001
  3.7000000e+001  5.2554200e+001
  4.7000000e+001  5.2554200e+001
  2.6000000e+001  3.0000000e+001
  4.2000000e+001  2.2752500e+002
  2.9000000e+001  2.2177920e+002
  2.5000000e+001  2.6000000e+001
  2.5000000e+001  9.1079200e+001
  1.9000000e+001  9.1079200e+001
  3.5000000e+001  1.3563330e+002
  2.8000000e+001  2.6550000e+001
  4.5000000e+001  3.5500000e+001
  4.0000000e+001  3.1000000e+001
  3.0000000e+001  1.6486670e+002
  5.8000000e+001  2.6550000e+001
  4.2000000e+001  2.6550000e+001
  4.5000000e+001  2.6237500e+002
  2.2000000e+001  5.5000000e+001
  7.0000000e+001  7.1000000e+001
  3.6000000e+001  7.1000000e+001
  6.4000000e+001  2.6550000e+001
  3.9000000e+001  7.1283300e+001
  3.8000000e+001  7.1283300e+001
  5.1000000e+001  2.6550000e+001
  2.7000000e+001  3.0500000e+001
  3.3000000e+001  1.5155000e+002
  3.1000000e+001  5.2000000e+001
  2.7000000e+001  5.2000000e+001
  3.1000000e+001  5.7000000e+001
  1.7000000e+001  5.7000000e+001
  5.3000000e+001  8.1858300e+001
  4.0000000e+000  8.1858300e+001
  5.4000000e+001  8.1858300e+001
  5.0000000e+001  1.0642500e+002
  2.7000000e+001  2.4752080e+002
  4.8000000e+001  1.0642500e+002
  4.8000000e+001  3.9600000e+001
  4.9000000e+001  5.6929200e+001
  3.9000000e+001  2.9700000e+001
  2.3000000e+001  8.3158300e+001
  3.8000000e+001  2.2752500e+002
  5.4000000e+001  7.8266700e+001
  3.6000000e+001  3.1679200e+001
  7.1000000e+001  3.4654200e+001
  5.3000000e+001  2.8500000e+001
  1.9000000e+001  3.0000000e+001
  3.8000000e+001  1.5346250e+002
  5.8000000e+001  1.5346250e+002
  2.3000000e+001  6.3358300e+001
  4.5000000e+001  6.3358300e+001
  4.6000000e+001  7.9200000e+001
  2.5000000e+001  5.5441700e+001
  2.5000000e+001  5.5441700e+001
  4.8000000e+001  7.6729200e+001
  4.9000000e+001  7.6729200e+001
  5.5000000e+001  5.0000000e+001
  1.6000000e+001  5.7979200e+001
  4.4000000e+001  5.7979200e+001
  5.1000000e+001  7.7958300e+001
  4.2000000e+001  5.2000000e+001
  3.5000000e+001  5.2000000e+001
  3.5000000e+001  2.6550000e+001
